DATE,MONTH,cloud_cover,global_radiation,precipitation,sunshine,temp_mean,temp_min,temp_max,humidity,humidity_class
20051230,12,1,0.83,0.2,6.8,-21.9,-23.5,-20.2,0.83,Low
20051231,12,5,0.72,0.45,4.5,-14.2,-20.5,-7.8,0.95,Mid
20060101,1,8,0.41,0.97,0,-11.4,-14,-8.8,0.98,High
20060102,1,8,0.44,1.03,0,-14.7,-15.5,-13.8,0.97,High
20060103,1,8,0.4,0.35,0,-16.1,-17,-15.2,0.97,High
20060104,1,2,0.86,0,8.4,-15.1,-17.2,-13,0.96,Mid
20060105,1,8,0.43,0.45,0,-12.9,-14,-11.8,0.97,High
20060106,1,8,0.61,0.33,0,-10.9,-12.3,-9.5,0.99,High
20060107,1,0,0.86,0,8.2,-11.8,-12.8,-10.8,0.96,Mid
20060108,1,1,0.91,0,8.7,-13.9,-15.1,-12.6,0.95,Mid
20060109,1,0,0.92,0,8.9,-12.3,-14.8,-9.8,0.63,Low
20060110,1,0,0.9,0,8.5,-9.9,-11,-8.8,0.66,Low
20060111,1,0,0.94,0,9,-10.1,-12.1,-8.1,0.4,Low
20060112,1,2,0.94,0,8.5,-11.1,-12.8,-9.3,0.46,Low
20060113,1,0,0.95,0,9,-9.2,-12.4,-6,0.29,Low
20060114,1,0,0.94,0,9,-7.8,-9,-6.6,0.4,Low
20060115,1,0,0.97,0,8.9,-12.2,-15.4,-9,0.55,Low
20060116,1,0,0.99,0.06,8.9,-14.8,-17,-12.5,0.73,Low
20060117,1,7,0.64,0.51,0,-14.9,-17,-12.7,0.96,Mid
20060118,1,8,0.42,1.84,0,-13.6,-15.8,-11.4,0.96,Mid
20060119,1,3,0.98,0.02,6.2,-13.7,-18.5,-8.8,0.61,Low
20060120,1,2,0.94,0.2,8.6,-6.1,-9,-3.1,0.75,Low
20060121,1,7,0.99,1.01,3.6,-10.1,-15.2,-5,0.98,High
20060122,1,8,0.56,0.61,0,-16.3,-17.4,-15.2,0.99,High
20060123,1,1,1.1,0,6.4,-19.7,-21.9,-17.4,0.98,High
20060124,1,0,1.1,0,9.5,-16.2,-19.8,-12.5,0.54,Low
20060125,1,5,0.95,0,6,-11,-13.2,-8.7,0.41,Low
20060126,1,5,0.84,0,3.5,-16.3,-20.4,-12.2,0.77,Low
20060127,1,7,0.93,0.29,1.1,-17.2,-19.8,-14.6,1,High
20060128,1,7,0.57,0.02,0,-12.5,-15.4,-9.6,1,High
20060129,1,2,1.13,0,9.2,-8.6,-10.7,-6.4,0.96,Mid
20060130,1,2,1.09,0,8.1,-6.2,-7.7,-4.6,0.66,Low
20060131,1,3,1.12,0,8.2,-5.9,-6.6,-5.1,0.33,Low
20060201,2,3,1.18,0,8.3,-1.9,-6.2,2.5,0.19,Low
20060202,2,0,1.24,0,9.8,-2.8,-6.6,1,0.39,Low
20060203,2,1,1.25,0,9.4,-7.8,-9.1,-6.4,0.25,Low
20060204,2,2,1.28,0.14,9.8,-11.7,-14.9,-8.4,0.62,Low
20060205,2,3,1.28,0.41,8.4,-18.1,-21.5,-14.6,0.77,Low
20060206,2,8,0.77,0.59,0.4,-21.1,-22.5,-19.6,0.94,Mid
20060207,2,8,0.96,0.37,0,-16.5,-20.8,-12.2,0.97,High
20060208,2,5,0.9,0.95,1.6,-12.1,-14.1,-10.1,0.97,High
20060209,2,7,1,0.87,0,-16.5,-18.8,-14.1,0.95,Mid
20060210,2,7,1.24,1.26,1.4,-19.1,-20.7,-17.4,0.93,Mid
20060211,2,4,1.04,0.06,3.4,-20.4,-21.5,-19.2,0.92,Mid
20060212,2,1,1.46,0,10.1,-18.7,-20.8,-16.6,0.68,Low
20060213,2,2,1.39,0,7.8,-16.6,-18.8,-14.4,0.8,Low
20060214,2,1,1.52,0,6.1,-13.9,-15.3,-12.4,0.75,Low
20060215,2,5,1.05,0.3,3.3,-11.5,-13.5,-9.5,0.89,Mid
20060216,2,7,1.02,0.9,0.2,-8.9,-11.4,-6.3,1,High
20060217,2,7,1.26,0,5.6,-11,-13.1,-8.8,0.98,High
20060218,2,6,0.69,0.6,1.6,-12.7,-14.4,-11,0.99,High
20060219,2,6,1.08,0.4,0,-12.6,-14.3,-10.8,1,High
20060220,2,7,0.88,0.32,0,-10.8,-11.7,-9.8,1,High
20060221,2,5,1.32,0,1.1,-11.5,-12.6,-10.3,1,High
20060222,2,7,1.25,0,1.4,-11.5,-12.7,-10.3,1,High
20060223,2,6,1.23,0.22,3.6,-13,-14.2,-11.7,0.98,High
20060224,2,8,1.02,0.34,0,-13.4,-16.8,-10,0.99,High
20060225,2,8,1.29,0.31,0,-12.6,-16.8,-8.3,0.98,High
20060226,2,7,1.52,0.22,4.2,-13.8,-15.7,-11.9,0.96,Mid
20060227,2,1,1.92,0,10.6,-18.5,-21.4,-15.6,0.75,Low
20060228,2,3,1.65,0.16,6.2,-16.4,-18.6,-14.1,0.84,Low
20060301,3,6,1.64,0.17,4.8,-19,-21.2,-16.8,0.96,Mid
20060302,3,5,1.91,0.04,7.9,-20.7,-21.7,-19.7,0.96,Mid
20060303,3,8,1.51,1.44,0,-18.4,-22.3,-14.4,0.97,High
20060304,3,8,1.17,1.84,0,-11.7,-14.6,-8.8,0.97,High
20060305,3,8,0.89,2,0,-14.4,-20.5,-8.2,0.96,Mid
20060306,3,8,1.31,0.74,0,-21.2,-22.6,-19.7,0.96,Mid
20060307,3,8,1.26,0.75,0,-20.9,-21.8,-20,0.91,Mid
20060308,3,5,2,1.37,8.2,-15.9,-22.6,-9.2,0.8,Low
20060309,3,7,1.65,1.15,2.2,-8.3,-10,-6.5,0.93,Mid
20060310,3,8,1.16,2.9,0,-12.8,-16.6,-9,0.98,High
20060311,3,8,1.82,0.75,0,-16.6,-17.9,-15.2,0.98,High
20060312,3,8,1.57,1.06,2.7,-20.9,-26,-15.7,0.98,High
20060313,3,5,2.23,0,0,-20.6,-26.4,-15.2,0.81,Low
20060314,3,8,1.65,0.17,0.8,-14.4,-17.4,-11.4,0.98,High
20060315,3,4,2.07,0.09,7.2,-10.9,-12.8,-9,0.86,Low
20060316,3,7,2.14,0,8.4,-13,-15,-11,0.92,Mid
20060317,3,5,1.99,0.08,6.2,-14.2,-16,-12.4,0.85,Low
20060318,3,0,2.4,0,10.6,-12.2,-14.8,-9.6,0.8,Low
20060319,3,0,2.5,0,12,-7.5,-10.8,-4.2,0.39,Low
20060320,3,0,2.53,0,11.6,-5.9,-7.8,-4,0.55,Low
20060321,3,5,2.02,0.04,6.4,-7.7,-9.3,-6,0.95,Mid
20060322,3,6,2.19,0.16,6.9,-7.4,-9.3,-5.4,0.98,High
20060323,3,8,1.71,0,0.7,-9.3,-10.5,-8,1,High
20060324,3,6,1.86,0.03,2.5,-8.9,-10.3,-7.4,1,High
20060325,3,7,2.05,0.17,5.9,-6.6,-8.7,-4.5,0.99,High
20060326,3,7,1.68,0.54,2.3,-5.9,-9.8,-1.9,0.99,High
20060327,3,4,2.39,0,9.4,-1.2,-3.2,0.9,0.8,Low
20060328,3,8,0.99,1.87,0,-3.6,-6.1,-1,1,High
20060329,3,7,2.1,0.95,3.4,-9.2,-12.2,-6.1,1,High
20060330,3,7,1.85,1.08,2.3,-8.5,-12.5,-4.5,0.88,Mid
20060331,3,6,2.48,0,8.8,-4.6,-6.6,-2.6,0.93,Mid
20060401,4,6,2.32,0.16,8.3,-6.6,-8.6,-4.5,0.9,Mid
20060402,4,7,2.25,0.04,8.3,-6.4,-8.6,-4.2,0.98,High
20060403,4,8,1.44,1.53,0,-9.3,-11.6,-7,0.99,High
20060404,4,3,2.62,0.32,11.2,-11.6,-14.2,-9,0.92,Mid
20060405,4,8,1.38,1.64,0,-9.8,-10.6,-9,0.98,High
20060406,4,5,1.95,0.49,2.9,-12.7,-16.3,-9.1,0.87,Mid
20060407,4,1,2.99,0,12.7,-12.7,-16.3,-9,0.49,Low
20060408,4,3,3.07,0,12.9,-8.3,-10.6,-6,0.89,Mid
20060409,4,6,2.43,0,5.6,-6.1,-8.1,-4.1,0.81,Low
20060410,4,8,1.45,1.97,0,-5.9,-6.9,-4.8,1,High
20060411,4,8,2.37,0.47,0,-10.3,-14.8,-5.8,0.99,High
20060412,4,7,2.14,0.87,0.4,-12.7,-15.8,-9.6,0.99,High
20060413,4,8,2.57,0.47,3.2,-11.2,-14.4,-7.9,0.99,High
20060414,4,5,2.63,0.16,5,-6.2,-8.6,-3.7,0.85,Low
20060415,4,7,2.08,0.09,3,-2.8,-4.7,-0.8,0.84,Low
20060416,4,7,1.96,0.32,0,-4.7,-6.2,-3.2,0.98,High
20060417,4,6,2.2,0.9,2.9,-5.6,-7.8,-3.3,0.95,Mid
20060418,4,8,2.41,0.29,0,-6.5,-8.2,-4.7,1,High
20060419,4,8,2.27,0,1.5,-5.5,-7.8,-3.2,1,High
20060420,4,3,3.22,0,12.6,-6.9,-8.4,-5.4,0.86,Low
20060421,4,2,3.18,0,13.7,-5.2,-7,-3.3,0.85,Low
20060422,4,3,3.17,0,12,-4.3,-6,-2.6,0.85,Low
20060423,4,7,2.26,0.1,3.9,-3.1,-4.8,-1.3,0.97,High
20060424,4,6,2.03,0.03,4.4,-2.5,-4.6,-0.3,0.98,High
20060425,4,6,2.05,0,4.9,-1.7,-4.2,0.9,0.95,Mid
20060426,4,7,2.61,0.14,6.5,-0.9,-3.5,1.7,0.91,Mid
20060427,4,8,1.67,1.94,0,-2.7,-4.4,-1,1,High
20060428,4,8,2.62,0.86,3.8,-2.6,-4.6,-0.6,1,High
20060429,4,8,2.04,4.61,0,-6.5,-10,-3,1,High
20060430,4,7,3,0,2,-9,-14.1,-3.9,0.98,High
20060501,5,6,3.02,0.13,8.8,-8.9,-13,-4.8,0.96,Mid
20060502,5,7,2.56,0.05,5.2,-4.5,-6.9,-2,1,High
20060503,5,1,3.44,0,14.4,-3.7,-6.3,-1,0.93,Mid
20060504,5,6,2.83,0.15,7.7,-3.3,-4.9,-1.6,0.9,Mid
20060505,5,7,2.72,0.04,6,-4.1,-5.8,-2.3,1,High
20060506,5,4,3.36,0,7.6,-4.6,-6.8,-2.4,0.91,Mid
20060507,5,5,3.21,0.05,10.9,-5.4,-7.4,-3.4,0.93,Mid
20060508,5,7,2.54,0.43,4.6,-3.9,-6.6,-1.2,1,High
20060509,5,8,2.07,0.48,0,-3.1,-4.6,-1.5,0.99,High
20060510,5,7,2.73,0.02,0,-5.8,-7.5,-4,0.98,High
20060511,5,3,3.48,0,13.2,-5.4,-7.7,-3.1,0.92,Mid
20060512,5,3,3.25,0.04,11.6,-3.1,-6.2,0.1,0.84,Low
20060513,5,7,2.12,0.45,1.8,-1.8,-3.5,0,0.95,Mid
20060514,5,8,2.64,0.46,0,-2.9,-4.5,-1.2,0.99,High
20060515,5,5,3.51,0,12.5,-3.2,-6.8,0.4,0.86,Low
20060516,5,7,2.61,0.75,7.5,0.6,-1.9,3,0.97,High
20060517,5,6,3.16,0.4,8.2,-1.2,-3.2,0.8,0.95,Mid
20060518,5,7,2.41,1.9,6,1.8,-0.5,4.1,0.92,Mid
20060519,5,8,2.05,1.74,1.4,1.1,-0.8,3,0.98,High
20060520,5,8,2.04,0,0,-3,-5.2,-0.8,0.99,High
20060521,5,8,1.47,0.9,0,-1.3,-2.7,0.1,1,High
20060522,5,5,2.05,0,1.8,-0.2,-1.3,0.9,0.97,High
20060523,5,6,1.62,0.82,0.9,0.1,-1.1,1.2,1,High
20060524,5,8,1.64,0.47,0,-3.5,-6.6,-0.4,1,High
20060525,5,6,2.82,0.27,6.1,-5.5,-9.2,-1.7,0.93,Mid
20060526,5,5,2.51,1.28,6.6,-2.1,-4.7,0.6,0.97,High
20060527,5,7,2.35,0.32,1.1,0.7,-0.6,2,1,High
20060528,5,6,1.88,0.73,4.9,0.9,-0.5,2.3,0.95,Mid
20060529,5,8,1.81,2.2,0,-2.9,-5.2,-0.5,0.99,High
20060530,5,8,2.16,0.95,0,-7.6,-11.1,-4,1,High
20060531,5,7,3.01,1.05,1.6,-10.3,-13.1,-7.4,1,High
20060601,6,8,2.97,1.81,0,-9,-11.8,-6.2,0.99,High
20060602,6,8,2.34,2.94,0,-10.6,-12.3,-8.8,0.97,High
20060603,6,8,2.37,1.72,0,-8.5,-9.7,-7.3,0.97,High
20060604,6,8,2.58,1.75,0,-6.5,-8.2,-4.8,0.98,High
20060605,6,7,2.82,0.15,2,-7.2,-10.2,-4.2,0.95,Mid
20060606,6,8,3.12,1.84,1.2,-6.6,-7.8,-5.3,0.99,High
20060607,6,8,2.41,0.16,0,-8.1,-10,-6.2,0.98,High
20060608,6,6,3.11,0,4.2,-6.7,-8.8,-4.6,0.97,High
20060609,6,7,2.6,0,3.6,-5.7,-7,-4.4,0.98,High
20060610,6,8,1.78,1.01,0,-3.9,-5.6,-2.2,0.99,High
20060611,6,3,3.86,0,12.5,-3.6,-5.9,-1.3,0.97,High
20060612,6,3,3.97,0,14.8,-0.8,-3.7,2.2,0.76,Low
20060613,6,3,3.61,0,13.8,1.6,0,3.1,0.89,Mid
20060614,6,2,3.55,0,14.8,2.1,0.2,3.9,0.89,Mid
20060615,6,3,3.87,0,14.9,3.5,0.8,6.2,0.49,Low
20060616,6,6,2.66,0.03,8.5,5.6,3.4,7.7,0.89,Mid
20060617,6,4,2.53,1.01,8.1,4.7,1.9,7.4,0.92,Mid
20060618,6,6,3.23,0.34,11.1,5.4,2.2,8.5,0.89,Mid
20060619,6,3,2.98,0.3,13.2,6.2,3.2,9.1,0.77,Low
20060620,6,3,3.44,0,12.7,5.9,2.3,9.5,0.75,Low
20060621,6,7,2.32,0.31,5.1,7.8,6.1,9.5,0.85,Low
20060622,6,6,1.32,0.88,1.7,5.6,3.9,7.2,0.99,High
20060623,6,8,1.44,0.06,0,4.7,3,6.3,0.99,High
20060624,6,4,2.81,0.62,9,6.8,3.8,9.7,0.84,Low
20060625,6,7,1.34,0.85,1.5,5.9,4,7.7,0.97,High
20060626,6,5,2.43,0,9,6.2,3.2,9.1,0.88,Mid
20060627,6,5,2.26,0.65,9.5,7.8,5.3,10.3,0.84,Low
20060628,6,7,2.44,2.39,7,5.7,3.8,7.5,0.89,Mid
20060629,6,8,1.07,1.49,0.6,3.7,0.3,7,0.97,High
20060630,6,5,1.61,0.13,0,0.7,-1.4,2.8,0.99,High
20060701,7,7,1.75,0.22,3.1,0.7,-1.2,2.6,0.98,High
20060702,7,5,2.95,0,9.2,1.8,-1.8,5.3,0.97,High
20060703,7,5,2.86,0,9.3,4.5,1.4,7.5,0.89,Mid
20060704,7,7,2.38,0.02,5.4,5.3,2.9,7.6,0.98,High
20060705,7,4,2.79,0.22,9.9,5.8,3.6,7.9,0.88,Mid
20060706,7,7,1.48,0.65,5.1,5.2,3.3,7.1,0.97,High
20060707,7,7,2.53,0.36,6.7,4.9,1.7,8.1,0.99,High
20060708,7,7,1.85,0.61,1.9,4.4,2.1,6.6,0.99,High
20060709,7,5,2.02,0.66,5.6,4.6,2,7.1,0.98,High
20060710,7,2,3.22,0,13.1,3.7,1.1,6.2,0.85,Low
20060711,7,4,2.65,0,10.5,6.3,2.7,9.8,0.83,Low
20060712,7,8,1.39,0.6,2.1,5.8,3.7,7.9,0.99,High
20060713,7,5,3.17,0,11.5,5.1,2.8,7.3,0.89,Mid
20060714,7,5,1.94,0.12,3.8,4.9,3.1,6.6,0.99,High
20060715,7,6,2.3,0,7.8,3.8,1.9,5.7,0.99,High
20060716,7,3,3.4,0,14.1,4.4,1.9,6.8,0.77,Low
20060717,7,1,3.79,0,14.6,3.8,1.5,6.1,0.6,Low
20060718,7,2,3.67,0,0,5.8,2.4,9.1,0.61,Low
20060719,7,1,3.47,0,15.4,9.2,5.6,12.7,0.68,Low
20060720,7,2,2.39,0,9,10.1,7.4,12.8,0.84,Low
20060721,7,5,1.86,0.25,7,8.9,6.4,11.4,0.86,Low
20060722,7,5,2.18,0.63,8.3,7.2,4,10.3,0.83,Low
20060723,7,7,2.22,0.76,6.4,7.2,4.8,9.6,1,High
20060724,7,7,2.3,0.14,7.9,6.9,3.7,10.1,0.97,High
20060725,7,3,2.55,0,13.2,7.2,5.1,9.3,0.79,Low
20060726,7,5,2.49,1.12,8.7,8,5.6,10.3,0.91,Mid
20060727,7,7,1.69,0,3.6,7.8,4.9,10.7,0.94,Mid
20060728,7,7,2,2.8,4.3,7.9,5.9,9.9,0.88,Mid
20060729,7,8,1.03,1.2,0,4.9,2.8,7,1,High
20060730,7,6,2.47,0.07,8.1,4.2,2.6,5.8,0.98,High
20060731,7,7,1.62,0.5,3.2,6.3,3.9,8.6,0.92,Mid
20060801,8,8,1.12,1.6,0,5.1,3.8,6.4,0.99,High
20060802,8,8,1.87,1.89,1.4,1.8,-0.6,4.2,0.99,High
20060803,8,8,0.72,2.22,0,-0.8,-2.5,1,1,High
20060804,8,8,1.48,0.57,0,-2.9,-4.2,-1.5,0.99,High
20060805,8,8,1.91,0.87,0.5,-1.9,-3,-0.7,0.99,High
20060806,8,8,1.54,2,0,-1.3,-2.2,-0.4,0.99,High
20060807,8,8,0.92,0.89,0,-0.7,-1.4,0,0.99,High
20060808,8,7,1.59,0.15,3,-0.6,-1.8,0.7,0.98,High
20060809,8,8,1.83,0.7,0,0.4,-0.4,1.2,1,High
20060810,8,8,1.78,0.76,0.6,-0.7,-1.8,0.4,1,High
20060811,8,7,1.6,0.85,2.3,-2.1,-4.2,0.1,1,High
20060812,8,8,1.52,1.03,0,-3.3,-4.5,-2,1,High
20060813,8,6,1.83,0.49,4.3,-3.6,-6.2,-0.9,0.97,High
20060814,8,8,1.68,1.05,0,-1.5,-3.4,0.4,0.99,High
20060815,8,7,2.15,0,5.7,-1.9,-4.2,0.5,0.97,High
20060816,8,7,1.28,0.16,0,0.1,-1.2,1.3,1,High
20060817,8,6,1.45,0.4,3.2,1.9,0,3.8,0.98,High
20060818,8,7,1.07,0.28,1.5,3.6,1.8,5.3,1,High
20060819,8,6,1.25,0,1.9,3.8,1.5,6,0.98,High
20060820,8,3,1.55,0.56,3.7,2.2,-1.2,5.5,1,High
20060821,8,7,2.35,0.2,4.9,-0.3,-1.7,1.2,0.99,High
20060822,8,6,2.2,0.13,5.7,0.8,-0.4,2,0.97,High
20060823,8,6,2.77,0,7,1.6,-0.7,3.8,0.98,High
20060824,8,7,1.5,2.54,4,3.1,0.8,5.3,0.98,High
20060825,8,7,2.14,0.03,0,-2.1,-5.2,1,0.98,High
20060826,8,8,1.67,0.71,0,-0.9,-2.8,1.1,0.99,High
20060827,8,8,1.68,2.3,0,-1.1,-2.4,0.2,0.99,High
20060828,8,7,1.14,1.88,1.9,-2.3,-3.9,-0.7,0.98,High
20060829,8,5,2.06,0.69,5.4,-4.2,-7.3,-1,0.98,High
20060830,8,8,1.58,2.91,0,-5.9,-7.2,-4.6,0.99,High
20060831,8,3,2.27,0,6.5,-3.8,-6.6,-0.9,0.93,Mid
20060901,9,2,2.85,0,12.9,-0.5,-5.4,4.4,0.73,Low
20060902,9,5,2.21,0,8.6,3.7,1.7,5.6,0.82,Low
20060903,9,7,1.39,0,1.8,3.9,1.9,5.8,0.93,Mid
20060904,9,4,2.62,0,12.2,6.8,4.5,9,0.91,Mid
20060905,9,3,2.64,0,11.3,5.3,2.8,7.8,0.81,Low
20060906,9,1,2.71,0.2,12.1,7.4,4.7,10.1,0.48,Low
20060907,9,5,1.69,2.4,8.6,7.3,5.2,9.3,0.89,Mid
20060908,9,4,1.51,0.2,4.9,2.8,-0.8,6.3,0.77,Low
20060909,9,0,2.74,0,12.8,3.9,1.2,6.5,0.41,Low
20060910,9,2,2.63,0,12.5,5.2,3.2,7.1,0.56,Low
20060911,9,6,1.93,0,9.6,4.8,2.9,6.6,0.68,Low
20060912,9,3,2.52,0,11.1,4.1,2.3,5.8,0.74,Low
20060913,9,3,2.53,0,11.7,3.4,1.8,4.9,0.83,Low
20060914,9,6,0.93,0.05,3,1,-0.3,2.2,0.96,Mid
20060915,9,8,0.47,1.22,0,1.1,-1,3.1,1,High
20060916,9,7,0.93,0.23,0,2.2,0.7,3.7,0.98,High
20060917,9,8,1.07,0.25,0,0.6,-0.7,1.8,1,High
20060918,9,8,0.81,1.61,0,0.6,-0.5,1.6,0.98,High
20060919,9,8,0.86,1.01,0,-0.5,-1.2,0.3,0.98,High
20060920,9,6,2.13,0,8.3,-0.7,-2.4,1,0.89,Mid
20060921,9,4,2.37,0,11.8,2.6,-0.8,5.9,0.5,Low
20060922,9,1,2.36,0,12,7.5,5.6,9.3,0.41,Low
20060923,9,0,2.37,0,12.1,5.8,4.2,7.3,0.43,Low
20060924,9,3,2.32,0,11.7,3.9,0.6,7.1,0.77,Low
20060925,9,5,1.92,0,8.2,3.6,2,5.1,0.72,Low
20060926,9,7,0.87,0.78,0,1,-0.8,2.8,0.99,High
20060927,9,7,1.28,0,2.3,-0.6,-1.3,0.2,0.99,High
20060928,9,4,1.62,0,7.1,-0.1,-2.2,2,0.94,Mid
20060929,9,7,1.3,0,4.9,1,-0.6,2.5,0.95,Mid
20060930,9,7,0.92,0,3.2,1.7,0.4,2.9,0.97,High
20061001,10,6,1.63,0.06,6.1,2.3,0.2,4.3,0.84,Low
20061002,10,8,0.43,0.05,0,2.4,1.8,2.9,1,High
20061003,10,8,0.38,1.35,0,1.8,1.2,2.4,1,High
20061004,10,8,0.59,1.64,0,-1.5,-5.2,2.3,0.98,High
20061005,10,8,1.46,0.02,1.5,-4.4,-6.5,-2.3,0.97,High
20061006,10,3,2,0,11.1,-4.8,-8.3,-1.3,0.74,Low
20061007,10,7,1.37,0.69,3.6,-1.6,-3.2,0,0.93,Mid
20061008,10,1,1.94,0,11.2,-2.8,-7.7,2.2,0.61,Low
20061009,10,2,1.94,0,10.8,2.5,1,4,0.52,Low
20061010,10,2,1.9,0,10.8,2.3,1.2,3.3,0.56,Low
20061011,10,1,1.85,0,10.7,1.9,1.1,2.7,0.68,Low
20061012,10,4,1.77,0,10.9,0.6,-0.2,1.4,0.76,Low
20061013,10,6,1.7,0,9.5,-0.9,-1.5,-0.2,0.93,Mid
20061014,10,7,1.02,0,0,-1.2,-1.8,-0.6,0.96,Mid
20061015,10,1,1.79,0,10.9,-3.3,-6,-0.5,0.72,Low
20061016,10,1,1.76,0,10.9,-3,-3.9,-2,0.5,Low
20061017,10,0,1.77,0,10.9,0.9,-2.2,3.9,0.24,Low
20061018,10,2,1.58,0,7.9,2.2,1.4,3,0.33,Low
20061019,10,4,1.51,0,8.2,1,-0.5,2.4,0.72,Low
20061020,10,8,0.53,0.06,0,-1.7,-2.8,-0.5,1,High
20061021,10,4,1.04,0,3.5,-1.8,-3.6,0.1,0.88,Mid
20061022,10,5,1.18,0,5.3,-0.9,-1.6,-0.2,0.9,Mid
20061023,10,8,0.91,0.4,3,-1.2,-3,0.6,0.96,Mid
20061024,10,8,0.26,1.45,0,0.3,-0.6,1.2,1,High
20061025,10,4,1.33,0,7.1,-0.7,-3.9,2.6,0.77,Low
20061026,10,3,1.4,0,9.9,4.2,1.1,7.2,0.64,Low
20061027,10,2,1.46,0.08,10,4.8,3.9,5.7,0.63,Low
20061028,10,6,1.01,0.14,4.4,1.4,-1.2,3.9,0.9,Mid
20061029,10,8,0.72,3.14,1.2,-1.4,-2.7,-0.1,0.98,High
20061030,10,6,1.09,0.23,4,-5.3,-7.8,-2.7,0.92,Mid
20061031,10,4,1.25,0,7.4,-1,-4.3,2.4,0.67,Low
20061101,11,7,0.98,2.94,1.8,-6,-12.5,0.5,0.98,High
20061102,11,7,0.98,1.63,0,-16.5,-20.4,-12.5,0.99,High
20061103,11,8,0.57,0.98,3,-17.8,-19.1,-16.5,0.99,High
20061104,11,4,0.97,0,3.5,-15.4,-19,-11.7,0.98,High
20061105,11,8,1.17,0.18,3.9,-9.6,-12.4,-6.8,0.96,Mid
20061106,11,4,0.85,0,4.4,-5.7,-8.4,-2.9,0.59,Low
20061107,11,2,1.25,0,9.3,-0.8,-4.6,3.1,0.3,Low
20061108,11,3,1.25,0,9.2,-0.2,-2.4,2,0.64,Low
20061109,11,6,0.62,2.4,1,-4.6,-6.8,-2.4,0.99,High
20061110,11,3,0.92,0.34,2.9,-11,-15.1,-6.8,0.79,Low
20061111,11,6,0.6,0.85,0,-6.7,-10.1,-3.2,0.33,Low
20061112,11,8,0.58,2.9,0,-9.3,-13.3,-5.3,1,High
20061113,11,7,0.88,0.31,0,-9.1,-14.2,-3.9,0.98,High
20061114,11,8,0.78,0.06,0,-3.3,-5.1,-1.4,0.99,High
20061115,11,1,1.08,0,9,-1,-2.3,0.4,0.81,Low
20061116,11,3,1.09,0,9,-1.9,-4,0.2,0.77,Low
20061117,11,5,1.04,0,7.4,-2,-4.1,0.1,0.73,Low
20061118,11,8,0.66,0.13,0,-3.7,-4.8,-2.5,0.99,High
20061119,11,6,0.58,0.1,2.7,-4.8,-6.3,-3.3,0.98,High
20061120,11,8,0.5,0.1,0,-7.7,-9.3,-6,0.98,High
20061121,11,5,0.94,0.53,6.5,-7.4,-10,-4.8,0.51,Low
20061122,11,8,0.42,0.91,0,-10.2,-12.8,-7.6,0.98,High
20061123,11,5,0.84,0,5.7,-8.3,-13.9,-2.7,0.79,Low
20061124,11,5,0.87,0.1,5.5,-3.4,-4.5,-2.2,0.88,Mid
20061125,11,5,0.81,0,3.8,-0.4,-4.4,3.6,0.75,Low
20061126,11,1,0.97,0,8.8,1.6,0.3,2.9,0.44,Low
20061127,11,1,0.96,0,9.1,0.8,0.1,1.5,0.34,Low
20061128,11,5,0.83,0,4.8,-0.5,-1.5,0.6,0.37,Low
20061129,11,3,0.9,0,8.4,-4.2,-7.1,-1.3,0.71,Low
20061130,11,0,0.92,0,8.8,-3.9,-7.5,-0.3,0.49,Low
20061201,12,0,0.92,0,8.9,-1.2,-2.1,-0.3,0.33,Low
20061202,12,0,0.91,0,8.8,-2.3,-3.3,-1.3,0.31,Low
20061203,12,3,0.78,0,7.4,-4.2,-5.5,-2.9,0.61,Low
20061204,12,6,0.49,0.29,1.3,-6.1,-6.8,-5.3,0.97,High
20061205,12,4,0.47,0.02,2.6,-4.7,-6.8,-2.6,0.92,Mid
20061206,12,7,0.43,0.46,0,-4.3,-5.3,-3.2,1,High
20061207,12,8,0.24,0.71,0,-4.6,-4.9,-4.2,1,High
20061208,12,8,0.37,0.84,0,-5.6,-6.4,-4.7,1,High
20061209,12,8,0.21,2.64,0,-7.2,-8.6,-5.7,1,High
20061210,12,6,0.51,0.36,0,-11,-13.6,-8.4,0.99,High
20061211,12,0,0.88,0,8.9,-13.1,-14.4,-11.7,0.51,Low
20061212,12,5,0.51,0,1.7,-8.4,-12.9,-3.9,0.84,Low
20061213,12,1,0.84,0,8.4,-6.4,-8,-4.8,0.6,Low
20061214,12,1,0.81,0,8.8,-2.4,-5.3,0.5,0.43,Low
20061215,12,1,0.82,0,8.3,-1,-1.7,-0.3,0.38,Low
20061216,12,2,0.81,0,8,-4.1,-6.8,-1.4,0.77,Low
20061217,12,7,0.55,0.46,0,-6.7,-7.2,-6.2,0.97,High
20061218,12,8,0.37,0.46,0,-11.4,-15.7,-7,0.97,High
20061219,12,7,0.45,0.03,1.1,-16.2,-17.2,-15.2,0.94,Mid
20061220,12,2,0.83,0.06,8.5,-13.8,-15.9,-11.6,0.42,Low
20061221,12,3,0.68,0.16,2.5,-14,-15.5,-12.4,0.94,Mid
20061222,12,0,0.82,0,8.5,-11.2,-15,-7.4,0.52,Low
20061223,12,0,0.81,0,8.5,-6.3,-7.5,-5.1,0.48,Low
20061224,12,0,0.79,0,8.6,-5.2,-7.3,-3.1,0.83,Low
20061225,12,0,0.82,0,8.7,-7.3,-8.6,-6,0.37,Low
20061226,12,0,0.81,0,8.7,-7.1,-8.6,-5.5,0.56,Low
